name,slug,site_type,lat,lng,country,has_image,wikipedia_url
"Vialand","vialand","cairn",41.070317,28.922099,"Turkey",yes,""
"Gagarin Park","gagarin-park","cairn",59.867763178,30.335124197,"Russia",no,""
"Attractiepark Sprookjeshof","attractiepark-sprookjeshof","cairn",53.099361,6.688528,"Netherlands",no,""
"Parc du Bocasse","parc-du-bocasse","cairn",49.6018,1.079,"France",yes,""
"Sioux Montana Ranch","sioux-montana-ranch","cairn",51.394166666,6.693333333,"Germany",no,""
"Camp Adventure","camp-adventure","cairn",55.2587,11.9802,"Denmark",yes,""
"Miranolandia","miranolandia","cairn",45.48596,12.11051,"Italy",no,""
"Peter Park","peter-park","cairn",43.866888888,12.695333333,"Italy",yes,""
"Krokodýlek","krokodylek","cairn",49.607571166,17.254356166,"Czech Republic",yes,""
"Kōriyama Culture Park","koriyama-culture-park","cairn",37.36669444,140.32886111,"Japan",yes,""
"Takamori Spring Tunnel Park","takamori-spring-tunnel-park","cairn",32.813555555,131.122694444,"Japan",yes,""
"EVP World","evp-world","cairn",13.0343,80.047,"India",no,""
"Miniature park Miniuni","miniature-park-miniuni","cairn",49.8312,18.2931,"Czech Republic",yes,""
"Irrland","irrland","cairn",51.55555556,6.20472222,"Germany",yes,""
"Centrum Eden","centrum-eden","cairn",49.515694444,16.247695277,"Czech Republic",yes,""
"Exalto","exalto","cairn",45.78549,4.896305,"France",yes,""
"Kansai Cycle Sports Center","kansai-cycle-sports-center","cairn",34.413167,135.529806,"Japan",yes,""
"Kingoland","kingoland","cairn",47.8905,-2.89262,"France",no,""
"Silverstorm Water Theme Park","silverstorm-water-theme-park","cairn",10.2946,76.477409,"India",yes,""
"Haikara't Yokocho","haikara-t-yokocho","cairn",33.953083333,130.941222222,"Japan",yes,""
"American Park","american-park","cairn",43.27230806,5.39383241,"France",yes,""
"Parc Ange Michel","parc-ange-michel","cairn",48.5699,-1.20069,"France",yes,""
"Lunapark, Łódź","lunapark-odz","cairn",51.76993889,19.41125278,"Poland",yes,""
"Miniland Luna Park","miniland-luna-park","cairn",29.549444444,34.960833333,"Israel",no,""
"Ferrari Land","ferrari-land","cairn",41.085448888,1.152287719,"Spain",yes,""
"E WORLD","e-world","cairn",35.853304,128.564378,"South Korea",no,""
"Peppa Pig Park Günzburg","peppa-pig-park-gunzburg","cairn",48.424909895,10.297205408,"Germany",no,""
"Park Mirakulum","park-mirakulum","cairn",50.239533866,14.860060214,"Czech Republic",yes,""
"Permonium","permonium","cairn",49.1258189,16.3426167,"Czech Republic",yes,""
"Dzielnica Filmowa in Zalesie Górne","dzielnica-filmowa-in-zalesie-gorne","cairn",52.03131,21.04523,"Poland",yes,""
"Kinderstad Heerlen","kinderstad-heerlen","cairn",50.892204,5.964399,"Netherlands",yes,""
"Karls Erlebnis-Dorf Rövershagen","karls-erlebnis-dorf-rovershagen","cairn",54.161,12.231,"Germany",yes,""
"Majaland Praha","majaland-praha","cairn",50.12668,14.28351,"Czech Republic",no,""
"Yerevan Park","yerevan-park","cairn",40.182862269,44.476239511,"Armenia",yes,""
"Hof van Eckberge","hof-van-eckberge","cairn",52.097861,6.624377,"Netherlands",no,""
"GEOsfera Jaworzno","geosfera-jaworzno","cairn",50.2272347,19.2740733,"Poland",yes,""
"Ocean Beach Pleasure Park","ocean-beach-pleasure-park","cairn",55.001583333,-1.417583333,"United Kingdom",yes,""
"Karls Erlebnis-Dorf Döbeln","karls-erlebnis-dorf-dobeln","cairn",51.1532,13.1251,"Germany",no,""
"Mandoria","mandoria","cairn",51.649692,19.484513,"Poland",no,""
"Luna Park","luna-park-3","cairn",43.27931,3.50355,"France",yes,""
"Oskarshausen","oskarshausen","cairn",51.004948,13.664424,"Germany",no,""
"Akamatsu amusement park","akamatsu-amusement-park","cairn",33.23975,132.533694444,"Japan",yes,""
"Parc Fenestre","parc-fenestre","cairn",45.585642,2.739984,"France",yes,""
"Kouta Park","kouta-park","cairn",31.2846,30.0339,"Egypt",yes,""
"Power Park Łeba","power-park-eba","cairn",54.76767,17.5934569,"Poland",yes,""
"Meli Heysel","meli-heysel","cairn",50.894970786,4.338603962,"Belgium",no,""
"Voronezhsky tsentralny park","voronezhsky-tsentralny-park","cairn",51.6979512,39.2185736,"Russia",yes,""
"Veneland","veneland","cairn",45.536274,12.2421398,"Italy",no,""
"Sonnenlandpark Lichtenau","sonnenlandpark-lichtenau","cairn",50.91627,12.9848,"Germany",yes,""
"Tatzmania Löffingen","tatzmania-loffingen","cairn",47.9037,8.3424,"Germany",no,""
"Majaland Warszawa","majaland-warszawa","cairn",52.182528,21.283876,"Poland",no,""
"Krasnogorsk children park","krasnogorsk-children-park","cairn",55.828472,37.319386,"Russia",yes,""
"Triolago","triolago","cairn",49.790905,6.811583,"Germany",yes,""
"The Schwarzwaldbob","the-schwarzwaldbob","cairn",48.26535,8.20217,"Germany",no,""
"Medieval settlement in Racibórz","medieval-settlement-in-raciborz","cairn",50.0957489,18.2629006,"Poland",yes,""
"Hot Gun Town","hot-gun-town","cairn",48.13628,11.14516,"Germany",no,""
"Hossoland","hossoland","cairn",53.950483201,15.387346618,"Poland",yes,""
"Twinpigs","twinpigs","cairn",50.050475,18.7149536,"Poland",yes,""
"Kidzania Fukuoka","kidzania-fukuoka","cairn",33.565,130.440277777,"Japan",no,""
"Luna Park Cais 8","luna-park-cais-8","cairn",32.64647658,-16.905632111,"Portugal",yes,""
"Farmapark Muchomůrka","farmapark-muchomurka","cairn",50.6299994,15.807265,"Czech Republic",yes,""
"Magic Land","magic-land","cairn",29.9631,31.0249,"Egypt",no,""
"Jardin des paraboles","jardin-des-paraboles","cairn",50.13034,5.14515,"Belgium",yes,""
"LEGO Discovery Centre Brussels","lego-discovery-centre-brussels","cairn",50.878875,4.373008,"Belgium",no,""
"Sea Park Sarbsk","sea-park-sarbsk","cairn",54.7380167,17.6497856,"Poland",yes,""
"Izu Granpal Amusement Park","izu-granpal-amusement-park","cairn",34.905638888,139.121416666,"Japan",no,""
"Majaland Gdańsk","majaland-gdansk","cairn",54.408814,18.473627,"Poland",no,""
"Luna park frejus","luna-park-frejus","cairn",43.42099,6.72841,"France",no,""
"Acqua Park Laguna Blu","acqua-park-laguna-blu","cairn",39.39306,16.01977,"Italy",no,""
"HeHa Sky View","heha-sky-view","cairn",-7.849029,110.477909,"Indonesia",yes,""
"Din Kong Resort Park","din-kong-resort-park","cairn",-17.016111111,-65.419444444,"Bolivia",no,""
"Tama Tech","tama-tech","cairn",35.641778,139.391313,"Japan",yes,"https://en.wikipedia.org/wiki/Tama_Tech"
"Everland","everland","cairn",37.29517778,127.20445278,"South Korea",yes,"https://en.wikipedia.org/wiki/Everland"
"Wonderla","wonderla","cairn",10.027,76.392,"India",yes,""
"parc des Naudières","parc-des-naudieres","cairn",47.26815,-1.697103,"France",no,""
"Bommelwereld","bommelwereld","cairn",52.041666666,6.627777777,"Netherlands",no,""
"Freizeitpark Ruhpolding","freizeitpark-ruhpolding","cairn",47.740566,12.613049,"Germany",yes,""
"Jacquou Parc","jacquou-parc","cairn",44.98938,0.88847,"France",no,"https://en.wikipedia.org/wiki/Jacquou_Parc"
"Walibi Holland","walibi-holland","cairn",52.44,5.7625,"Netherlands",yes,"https://en.wikipedia.org/wiki/Walibi_Holland"
"Lumina Park - Winter Village","lumina-park-winter-village","cairn",50.0289069,14.4885939,"Czech Republic",yes,""
"Walygator Parc","walygator-parc","cairn",49.227,6.156,"France",yes,"https://en.wikipedia.org/wiki/Walygator_Grand-Est"
"Izmailovo Kremlin","izmailovo-kremlin","cairn",55.79472222,37.75027778,"Russia",yes,"https://en.wikipedia.org/wiki/Izmailovo_Kremlin"
"Lunapark","lunapark","cairn",38.426666666,27.146388888,"Turkey",yes,""
"Wonderla","wonderla-1","cairn",12.835,77.4,"India",yes,""
"Wonderla","wonderla-2","cairn",17.217,78.529,"India",yes,""
"365 Safe Town","365-safe-town","cairn",37.1005,129.0243,"",no,"https://en.wikipedia.org/wiki/365_Safe_Town"
"Tir Prince","tir-prince","cairn",53.30355249,-3.529025118,"United Kingdom",no,""
"Erlebnispark Tripsdrill","erlebnispark-tripsdrill","cairn",49.0353,9.0525,"Germany",yes,"https://en.wikipedia.org/wiki/Erlebnispark_Tripsdrill"
"Nijigen no Mori","nijigen-no-mori","cairn",34.5749029,135.0020789,"Japan",no,"https://en.wikipedia.org/wiki/Nijigen_no_Mori"
"Skyline Park","skyline-park","cairn",48.0431,10.5914,"Germany",yes,"https://en.wikipedia.org/wiki/Skyline_Park"
"Steglitzer Woche","steglitzer-woche","cairn",52.434694444,13.318055555,"Germany",yes,""
"Jalavihar","jalavihar","cairn",17.43264,78.46559,"India",no,"https://en.wikipedia.org/wiki/Jalavihar"
"Alton Towers","alton-towers","cairn",52.990555555,-1.8925,"United Kingdom",yes,"https://en.wikipedia.org/wiki/Alton_Towers"
"Obelix Village","obelix-village","cairn",-7.687774,110.373057,"Indonesia",yes,""
"Magic Kass","magic-kass","cairn",31.785755406,35.330475712,"Israel",no,""
"Children's Corner","children-s-corner","cairn",53.8783,-3.04714,"United Kingdom",no,"https://en.wikipedia.org/wiki/Children%27s_Corner_(amusement_park)"
"Meli Meise","meli-meise","cairn",50.919367,4.339364,"Belgium",no,""
"Park Krasnala","park-krasnala","cairn",51.7997261,15.7232622,"Poland",yes,""
"Universal United Kingdom","universal-united-kingdom","cairn",52.08975,-0.499583333,"United Kingdom",no,"https://en.wikipedia.org/wiki/Universal_United_Kingdom"
"Mini Egypt Park","mini-egypt-park","cairn",26.98939,33.85288,"Egypt",no,""
"Wunderland Kalkar","wunderland-kalkar","cairn",51.76417,6.32611,"Germany",yes,"https://en.wikipedia.org/wiki/Wunderland_Kalkar"
"Terminal Park Eilat","terminal-park-eilat","cairn",29.553598927,34.955608197,"Israel",no,""
"Hanlan's Point Amusement Park","hanlan-s-point-amusement-park","cairn",43.621755555,-79.394502777,"",yes,"https://en.wikipedia.org/wiki/Hanlan%27s_Point_Amusement_Park"
"Toshimaen","toshimaen","cairn",35.745,139.64527778,"Japan",yes,"https://en.wikipedia.org/wiki/Toshimaen"
"EsselWorld","esselworld","cairn",19.232,72.806,"India",no,"https://en.wikipedia.org/wiki/EsselWorld"
"Suzuka Circuit Park","suzuka-circuit-park","cairn",22.5834212,120.3286197,"",no,""
"HeHa Ocean View","heha-ocean-view","cairn",-8.104488,110.460704,"Indonesia",no,""
"Deltapark Neeltje Jans","deltapark-neeltje-jans","cairn",51.63738,3.71342,"Netherlands",yes,"https://en.wikipedia.org/wiki/Deltapark_Neeltje_Jans"
"Lotte World","lotte-world","cairn",37.51119444,127.09811111,"South Korea",yes,"https://en.wikipedia.org/wiki/Lotte_World"
"Pixieland Amusement Park","pixieland-amusement-park","cairn",37.989604984,-122.022009319,"",no,""
"Tier-Erlebnispark Bell","tier-erlebnispark-bell","cairn",50.1014,7.4221,"Germany",no,""
"Walibi Belgium","walibi-belgium","cairn",50.698611111,4.590555555,"Belgium",yes,"https://en.wikipedia.org/wiki/Walibi_Belgium"
"Jesperhus","jesperhus","cairn",56.76131,8.82159,"Denmark",yes,"https://en.wikipedia.org/wiki/Jesperhus"
"Seoul Land","seoul-land","cairn",37.43421389,127.019975,"South Korea",yes,"https://en.wikipedia.org/wiki/Seoul_Land"
"Amtshaus","amtshaus","nuraghe",51.3398,12.373,"Germany",no,""
"Administration building Potsdamer Straße 188–192","administration-building-potsdamer-stra-e-188-192","nuraghe",52.4914,13.36,"Germany",yes,""
"Regierung von Oberbayern","regierung-von-oberbayern","nuraghe",48.1385,11.586,"Germany",yes,""
"Technisches Rathaus Herford","technisches-rathaus-herford","nuraghe",52.1173,8.66651,"Germany",yes,""
"Prefecture hotel of Lozère","prefecture-hotel-of-lozere","nuraghe",44.5178,3.49833,"France",yes,""
"Kurmainzische Statthalterei","kurmainzische-statthalterei","nuraghe",50.9742,11.0292,"Germany",yes,""
"Maison des Monnaies (Villemagne-l'Argentière)","maison-des-monnaies-villemagne-l-argentiere","nuraghe",43.6176,3.11998,"France",yes,""
"Verwaltungsgebäude der Patzenhofer-Brauerei","verwaltungsgebaude-der-patzenhofer-brauerei","nuraghe",52.5129,13.3884,"Germany",no,""
"Prefecture hotel of Meuse","prefecture-hotel-of-meuse","nuraghe",48.7739,5.15806,"France",yes,""
"Ancienne gendarmerie de Saint-Pierre","ancienne-gendarmerie-de-saint-pierre","nuraghe",-21.342833,55.477389,"France",yes,""
"Prefecture hotel of Aveyron","prefecture-hotel-of-aveyron","nuraghe",44.3494,2.57472,"France",yes,""
"Fürstliche Kammer","furstliche-kammer","nuraghe",52.2622,10.5156,"Germany",yes,""
"Stadthauptmannshof","stadthauptmannshof","nuraghe",53.6306,10.6931,"Germany",yes,""
"Alte Vogtei","alte-vogtei","nuraghe",53.9565,10.8662,"Germany",yes,""
"Oberpostdirektion Braunschweig","oberpostdirektion-braunschweig","nuraghe",52.2616,10.5211,"Germany",yes,""
"Reichsbahndirektion Elberfeld","reichsbahndirektion-elberfeld","nuraghe",51.255,7.14861,"Germany",yes,""
"Verwaltungsgebäude der Württembergischen Sparkasse","verwaltungsgebaude-der-wurttembergischen-sparkasse","nuraghe",48.779347222,9.174144444,"Germany",yes,""
"Prefecture hotel of Cantal","prefecture-hotel-of-cantal","nuraghe",44.9292,2.44694,"France",yes,""
"Hôtel des Affaires étrangères et de la Marine","hotel-des-affaires-etrangeres-et-de-la-marine","nuraghe",48.8021,2.12101,"France",yes,""
"Isère prefecture (building)","isere-prefecture-building","nuraghe",45.1883,5.7325,"France",yes,""
"Palais de l'Isle","palais-de-l-isle","nuraghe",45.898580555,6.126830555,"France",yes,""
"Reichsbahndirektion Schwerin","reichsbahndirektion-schwerin","nuraghe",53.63413,11.40657,"Germany",yes,""
"Gut Altenkamp","gut-altenkamp","nuraghe",53.053,7.34164,"Germany",yes,""
"Prefecture hotel of Cher","prefecture-hotel-of-cher","nuraghe",47.0811,2.39528,"France",yes,""
"Kraftwerk Hirschfelde","kraftwerk-hirschfelde","nuraghe",50.937456,14.891122,"Germany",yes,""
"Huneborstelsches Haus in Braunschweig","huneborstelsches-haus-in-braunschweig","nuraghe",52.265,10.5236,"Germany",yes,""
"Prefecture hotel of Charente-Maritime","prefecture-hotel-of-charente-maritime","nuraghe",46.1575,-1.15722,"France",yes,""
"Hôtel de préfecture de la Haute-Vienne, Limoges","hotel-de-prefecture-de-la-haute-vienne-limoges","nuraghe",45.8333,1.25694,"France",yes,""
"Prefecture hotel of Guadeloupe","prefecture-hotel-of-guadeloupe","nuraghe",15.9925,-61.7225,"France",no,""
"Burg Liebenburg","burg-liebenburg","nuraghe",52.0194,10.4225,"Germany",yes,""
"Willroda","willroda","nuraghe",50.9178,11.0896,"Germany",yes,""
"Former administration building Oranje-Nassau coal mines","former-administration-building-oranje-nassau-coal-mines","nuraghe",50.89205,5.97262,"Netherlands",yes,""
"Prefecture hotel of Creuse","prefecture-hotel-of-creuse","nuraghe",46.1689,1.8694,"France",yes,""
"Provinciehuis Gelderland","provinciehuis-gelderland","nuraghe",51.97694,5.90972,"Netherlands",yes,""
"Ostpreußische Generallandschaftsdirektion","ostpreu-ische-generallandschaftsdirektion","nuraghe",54.71024722,20.521575,"Russia",no,""
"Prefecture hotel of Aube","prefecture-hotel-of-aube","nuraghe",48.2978,4.07833,"France",yes,""
"Phoenix-Haus","phoenix-haus","nuraghe",51.2306,6.77639,"Germany",yes,""
"Ehemaliger Verwaltungstrakt und Auslieferungslager","ehemaliger-verwaltungstrakt-und-auslieferungslager","nuraghe",50.7955,6.4719,"Germany",yes,""
"Prefecture hotel of Pas-de-Calais","prefecture-hotel-of-pas-de-calais","nuraghe",50.2928,2.76472,"France",yes,""
"Huis van de Vlaamse Volksvertegenwoordigers","huis-van-de-vlaamse-volksvertegenwoordigers","nuraghe",50.848333333,4.367777777,"Belgium",yes,""
"Hôtel Cail","hotel-cail","nuraghe",48.87736426,2.317337333,"France",yes,""
"Gewerkschaftshaus Hannover","gewerkschaftshaus-hannover","nuraghe",52.3781,9.73055,"Germany",yes,""
"Prefecture hotel of Bouches-du-Rhône","prefecture-hotel-of-bouches-du-rhone","nuraghe",43.2903,5.38,"France",yes,""
"Prefecture Hotel of Charente","prefecture-hotel-of-charente","nuraghe",45.6458,0.15694,"France",yes,""
"Chancellerie de Bouxwiller","chancellerie-de-bouxwiller","nuraghe",48.824,7.48136,"France",yes,""
"Sparkasse Wolgast","sparkasse-wolgast","nuraghe",54.054361111,13.776638888,"Germany",yes,""
"Prefecture hotel of Corrèze","prefecture-hotel-of-correze","nuraghe",45.2711,1.76889,"France",yes,""
"Landeshaus, Wrocław","landeshaus-wroc-aw","nuraghe",51.10115,17.03214,"Poland",yes,""
"Prefecture hotel of Hautes-Pyrénées","prefecture-hotel-of-hautes-pyrenees","nuraghe",43.2333,0.068128,"France",yes,""
"Hôtel de préfecture d'Indre-et-Loire, Tours","hotel-de-prefecture-d-indre-et-loire-tours","nuraghe",47.3931,0.69194,"France",yes,""
"Maschstraße 25 (Hannover)","maschstra-e-25-hannover","nuraghe",52.3648,9.7443,"Germany",yes,""
"Paul-Wunderlich-Haus","paul-wunderlich-haus","nuraghe",52.8332,13.8196,"Germany",yes,""
"ancienne douane","ancienne-douane","nuraghe",4.936577,-52.336851,"France",yes,""
"Prefecture hotel of Deux-Sèvres","prefecture-hotel-of-deux-sevres","nuraghe",46.325,-0.46583,"France",yes,""
"Prefecture hotel of Ain","prefecture-hotel-of-ain","nuraghe",46.2024,5.222,"France",yes,""
"Vienne city hall","vienne-city-hall","nuraghe",45.5262,4.87529,"France",yes,""
"Prefecture hotel of Vendée","prefecture-hotel-of-vendee","nuraghe",46.6675,-1.42806,"France",yes,""
"Prefecture hotel of Rhône","prefecture-hotel-of-rhone","nuraghe",45.7607,4.84329,"France",yes,""
"Justizhochhaus","justizhochhaus","nuraghe",51.2569,7.16128,"Germany",no,""
"Continental-Hochhaus","continental-hochhaus","nuraghe",52.3784,9.72435,"Germany",yes,""
"Polizeipräsidium Frankfurt am Main","polizeiprasidium-frankfurt-am-main","nuraghe",50.1328,8.67389,"Germany",yes,""
"Oberfinanzdirektion Frankfurt am Main","oberfinanzdirektion-frankfurt-am-main","nuraghe",50.1329,8.6816,"Germany",yes,""
"town hall of Paris 10th arrondissement","town-hall-of-paris-10th-arrondissement","nuraghe",48.87166667,2.35777778,"France",yes,""
"Prefecture hotel of Martinique","prefecture-hotel-of-martinique","nuraghe",14.6058,-61.0678,"France",yes,""
"Sparkasse am Fischmarkt (Erfurt)","sparkasse-am-fischmarkt-erfurt","nuraghe",50.9775,11.0294,"Germany",yes,""
"Hôtel du Parlement (Metz)","hotel-du-parlement-metz","nuraghe",49.1194,6.17545,"France",yes,""
"Vodafone-Hochhaus","vodafone-hochhaus","nuraghe",51.220611111,6.76805,"Germany",yes,""
"Schwarzes Haus","schwarzes-haus","nuraghe",48.1367,11.5718,"Germany",yes,""
"Schloss Bergedorf","schloss-bergedorf","nuraghe",53.48972222,10.21222222,"Germany",yes,""
"building of prefecture of Vienne","building-of-prefecture-of-vienne","nuraghe",46.5808,0.33583,"France",yes,""
"Glanzstoff-Hochhaus","glanzstoff-hochhaus","nuraghe",51.2562,7.14236,"Germany",yes,""
"Rank-Xerox-Haus","rank-xerox-haus","nuraghe",51.2445,6.73778,"Germany",yes,""
"Propsteigebäude St. Hedwig (Berlin)","propsteigebaude-st-hedwig-berlin","nuraghe",52.5153,13.3948,"Germany",yes,""
"Hôtel de sous-préfecture de Bar-sur-Aube","hotel-de-sous-prefecture-de-bar-sur-aube","nuraghe",48.2312,4.708,"France",yes,""
"Prefecture hotel of Jura","prefecture-hotel-of-jura","nuraghe",46.6719,5.5512,"France",yes,""
"Conseil général de Cayenne","conseil-general-de-cayenne","nuraghe",4.9398,-52.3354,"France",yes,""
"Bailiwick of Aire-sur-la-Lys","bailiwick-of-aire-sur-la-lys","nuraghe",50.6379806,2.3957,"France",yes,""
"Sparkasse am Anger","sparkasse-am-anger","nuraghe",50.9747,11.0328,"Germany",yes,""
"Building of the Reichsschuldenverwaltung","building-of-the-reichsschuldenverwaltung","nuraghe",52.5059,13.4003,"Germany",yes,""
"town hall of Paris 11th arrondissement","town-hall-of-paris-11th-arrondissement","nuraghe",48.8586,2.37944,"France",yes,""
"Prefecture hotel of Somme","prefecture-hotel-of-somme","nuraghe",49.8906,2.29639,"France",yes,""
"Prefecture hotel of Puy-de-Dôme","prefecture-hotel-of-puy-de-dome","nuraghe",45.7772,3.08417,"France",yes,""
"Chancellerie de Colmar","chancellerie-de-colmar","nuraghe",48.0761,7.35793,"France",yes,""
"hôtel de préfecture du Calvados","hotel-de-prefecture-du-calvados","nuraghe",49.18,-0.36528,"France",yes,""
"Prefecture hotel of Morbihan","prefecture-hotel-of-morbihan","nuraghe",47.6581,-2.75347,"France",yes,""
"Gdańsk New Town Hall","gdansk-new-town-hall","nuraghe",54.352463043,18.645271381,"Poland",yes,""
"UP Factory, Třebíč","up-factory-trebic","nuraghe",49.2107,15.8819,"Czech Republic",yes,""
"1 Podmiejska Street in Bystrzyca Kłodzka","1-podmiejska-street-in-bystrzyca-k-odzka","nuraghe",50.29591,16.65204,"Poland",yes,""
"Prefecture hotel of Gironde","prefecture-hotel-of-gironde","nuraghe",44.8428,-0.5729,"France",yes,""
"town hall of Paris 7th arrondissement","town-hall-of-paris-7th-arrondissement","nuraghe",48.8569,2.32028,"France",yes,""
"1 Emilii Plater Street in Olsztyn","1-emilii-plater-street-in-olsztyn","nuraghe",53.77639,20.48637,"Poland",yes,""
"Delta Institute building","delta-institute-building","nuraghe",55.802777777,37.758055555,"Russia",yes,""
"town hall of Paris 3rd arrondissement","town-hall-of-paris-3rd-arrondissement","nuraghe",48.8639,2.36167,"France",yes,""
"12 Dąbrowskiego Street in Poznań","12-dabrowskiego-street-in-poznan","nuraghe",52.411,16.9109,"Poland",yes,""
"town hall of Paris 9th arrondissement","town-hall-of-paris-9th-arrondissement","nuraghe",48.8726,2.34053,"France",yes,""
"town hall of Paris 14th arrondissement","town-hall-of-paris-14th-arrondissement","nuraghe",48.833101738,2.32694567,"France",yes,""
"Building of Polish Ministry of National Education","building-of-polish-ministry-of-national-education","nuraghe",52.21774,21.0232,"Poland",yes,""
"Subprefecture hotel of Saint-Laurent-du-Maroni","subprefecture-hotel-of-saint-laurent-du-maroni","nuraghe",5.5000716,-54.031291,"France",yes,""
"Oktyabrskoy Revolyutsii Street 1/2, Smolensk","oktyabrskoy-revolyutsii-street-1-2-smolensk","nuraghe",54.780330555,32.044388888,"Russia",yes,""
"town hall of Paris 17th arrondissement","town-hall-of-paris-17th-arrondissement","nuraghe",48.8844,2.3222,"France",yes,""
"Poppelsdorfer Allee 49","poppelsdorfer-allee-49","nuraghe",50.72817,7.096782,"Germany",no,""
"Tribunal de grande instance de Colmar","tribunal-de-grande-instance-de-colmar","nuraghe",48.0757,7.35811,"France",yes,""
"12 Mickiewicza Street in Koło","12-mickiewicza-street-in-ko-o","nuraghe",52.19179,18.63353,"Poland",yes,""
"Nová Palmovka","nova-palmovka","nuraghe",50.1020089,14.4723739,"Czech Republic",yes,""
"Königliches Palais","konigliches-palais","nuraghe",51.34123,12.38038,"Germany",yes,""
"town hall of Paris 19th arrondissement","town-hall-of-paris-19th-arrondissement","nuraghe",48.8828,2.38194,"France",yes,""
"Dom Gazety Olsztyńskiej","dom-gazety-olsztynskiej","nuraghe",53.7778,20.4765,"Poland",yes,""
"Tytus Kopisch's house","tytus-kopisch-s-house","nuraghe",51.74896,19.46391,"Poland",yes,""
"trésorerie de Saint-Laurent-du-Maroni","tresorerie-de-saint-laurent-du-maroni","nuraghe",5.5000716,-54.031291,"France",no,""
"town hall of Paris 6th arrondissement","town-hall-of-paris-6th-arrondissement","nuraghe",48.8506,2.33222,"France",yes,""
"8 Ratajskiego Square in Poznań","8-ratajskiego-square-in-poznan","nuraghe",52.41007,16.92516,"Poland",yes,""
"Kanzlerhaus","kanzlerhaus","nuraghe",52.163118,10.536345,"Germany",yes,""
"town hall of Paris 5th arrondissement","town-hall-of-paris-5th-arrondissement","nuraghe",48.8458,2.3444,"France",yes,""
"old town hall","old-town-hall","nuraghe",39.9261,-0.495331,"Spain",yes,""
"Casa de la Canonja","casa-de-la-canonja","nuraghe",41.38458,2.17625,"Spain",yes,""
"Lublin Crown Tribunal","lublin-crown-tribunal","nuraghe",51.2479,22.5679,"Poland",yes,""
"Danube House","danube-house","nuraghe",50.0942,14.4436,"Czech Republic",yes,""
"Prefecture hotel of Landes","prefecture-hotel-of-landes","nuraghe",43.8933,-0.499722,"France",yes,""
"town hall of Paris 18th arrondissement","town-hall-of-paris-18th-arrondissement","nuraghe",48.8919,2.34483,"France",yes,""
"Kirov District Administration","kirov-district-administration","nuraghe",59.89454,30.27871,"Russia",yes,""
"town hall of Paris 4th arrondissement","town-hall-of-paris-4th-arrondissement","nuraghe",48.8561,2.35611,"France",yes,""
"Kuyavian-Pomeranian Voivodship Office in Bydgoszcz","kuyavian-pomeranian-voivodship-office-in-bydgoszcz","nuraghe",53.12435,18.00477,"Poland",yes,""
"Prefecture hotel of Doubs","prefecture-hotel-of-doubs","nuraghe",47.233057,6.022215,"France",yes,""
"Palazzo dell'Aeronautica","palazzo-dell-aeronautica","nuraghe",44.840416,11.615521,"Italy",yes,""
"Hospital Real","hospital-real","nuraghe",37.184925771,-3.600792715,"Spain",yes,""
"Fylkeshuset i Tromsø","fylkeshuset-i-troms","nuraghe",69.64444444,18.94527778,"Norway",yes,""
"Subprefecture of Carpentras","subprefecture-of-carpentras","nuraghe",44.05472,5.04924,"France",yes,""
"town hall of Paris 13th arrondissement","town-hall-of-paris-13th-arrondissement","nuraghe",48.8323,2.35566,"France",yes,""
"City office in Sławno","city-office-in-s-awno","nuraghe",54.36527,16.67896,"Poland",yes,""
"Hôtel des impôts (Strasbourg)","hotel-des-impots-strasbourg","nuraghe",48.5887,7.75398,"France",yes,""
"Poêle du Conseil","poele-du-conseil","nuraghe",48.18,7.31157,"France",yes,""
"31 Mickiewicza Street in Poznań","31-mickiewicza-street-in-poznan","nuraghe",52.4093,16.91,"Poland",yes,""
"town hall of Paris 12th arrondissement","town-hall-of-paris-12th-arrondissement","nuraghe",48.8408,2.38833,"France",yes,""
"town hall of Paris 15th arrondissement","town-hall-of-paris-15th-arrondissement","nuraghe",48.8414,2.30044,"France",yes,""
"Neues Stadthaus","neues-stadthaus","nuraghe",52.51722,13.41141,"Germany",yes,""
"ORAG-Haus","orag-haus","nuraghe",48.135028351,11.571902444,"Germany",yes,""
"Clinic at Lecznicza Street","clinic-at-lecznicza-street","nuraghe",51.7348,19.4731,"Poland",yes,""
"Budova Elektrických podniků","budova-elektrickych-podniku","nuraghe",50.0986,14.4364,"Czech Republic",yes,""
"town hall of Paris 16th arrondissement","town-hall-of-paris-16th-arrondissement","nuraghe",48.8636,2.27667,"France",yes,""
"Former Provincial Government, Moscow","former-provincial-government-moscow","nuraghe",55.75551995,37.61886593,"Russia",yes,""
"town hall of Paris 20th arrondissement","town-hall-of-paris-20th-arrondissement","nuraghe",48.865,2.39905,"France",yes,""
"Hardenbergsches Haus (Hannover)","hardenbergsches-haus-hannover","nuraghe",52.3918,9.69492,"Germany",yes,""
"Préfecture de Strasbourg","prefecture-de-strasbourg","nuraghe",48.5883,7.755,"France",yes,""
"Sala de Jurats i Justícies","sala-de-jurats-i-justicies","nuraghe",38.728867,0.101647,"Spain",yes,""
"subdivision de l'équipement","subdivision-de-l-equipement","nuraghe",5.4994,-54.0311,"France",no,""
"Dom Partii in Białystok","dom-partii-in-bia-ystok","nuraghe",53.1314,23.1547,"Poland",yes,""
